task__calibration,task__created,task__id,task__info,task__n_answers,task__priority_0,task__project_id,task__quorum,task__state,taskinfo__mmsi,taskinfo__month,taskinfo__vesselType,taskinfo__year
0,2016-05-17T23:43:27.093410,6482,"{""mmsi"": ""224104340"", ""month"": ""6"", ""vesselType"": ""purse_seine"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224104340,6,purse_seine,2015
0,2016-05-17T23:43:30.216249,6483,"{""mmsi"": ""224104340"", ""month"": ""7"", ""vesselType"": ""purse_seine"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224104340,7,purse_seine,2015
0,2016-05-17T23:43:33.341528,6484,"{""mmsi"": ""224104340"", ""month"": ""8"", ""vesselType"": ""purse_seine"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224104340,8,purse_seine,2015
0,2016-05-17T23:43:36.472888,6485,"{""mmsi"": ""224104340"", ""month"": ""9"", ""vesselType"": ""purse_seine"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224104340,9,purse_seine,2015
0,2016-05-17T23:43:39.601715,6486,"{""mmsi"": ""224104340"", ""month"": ""10"", ""vesselType"": ""purse_seine"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224104340,10,purse_seine,2015
0,2016-05-17T23:43:42.733239,6487,"{""mmsi"": ""224104340"", ""month"": ""11"", ""vesselType"": ""purse_seine"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224104340,11,purse_seine,2015
0,2016-05-17T23:43:45.857848,6488,"{""mmsi"": ""224526000"", ""month"": ""2"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224526000,2,trawler,2015
0,2016-05-17T23:43:48.983503,6489,"{""mmsi"": ""224526000"", ""month"": ""3"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224526000,3,trawler,2015
0,2016-05-17T23:43:52.116317,6490,"{""mmsi"": ""224526000"", ""month"": ""4"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224526000,4,trawler,2015
0,2016-05-17T23:43:55.244220,6491,"{""mmsi"": ""224526000"", ""month"": ""5"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224526000,5,trawler,2015
0,2016-05-17T23:43:58.385890,6492,"{""mmsi"": ""224526000"", ""month"": ""6"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224526000,6,trawler,2015
0,2016-05-17T23:44:01.520312,6493,"{""mmsi"": ""224526000"", ""month"": ""7"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224526000,7,trawler,2015
0,2016-05-17T23:44:04.650913,6494,"{""mmsi"": ""224526000"", ""month"": ""8"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224526000,8,trawler,2015
0,2016-05-17T23:44:07.781300,6495,"{""mmsi"": ""224526000"", ""month"": ""9"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224526000,9,trawler,2015
0,2016-05-17T23:44:10.917878,6496,"{""mmsi"": ""224526000"", ""month"": ""10"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224526000,10,trawler,2015
0,2016-05-17T23:44:14.051315,6497,"{""mmsi"": ""247081680"", ""month"": ""1"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,247081680,1,trawler,2015
0,2016-05-17T23:44:17.197473,6498,"{""mmsi"": ""247081680"", ""month"": ""2"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,247081680,2,trawler,2015
0,2016-05-17T23:44:20.330716,6499,"{""mmsi"": ""247081680"", ""month"": ""3"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,247081680,3,trawler,2015
0,2016-05-17T23:44:23.457522,6500,"{""mmsi"": ""247081680"", ""month"": ""4"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,247081680,4,trawler,2015
0,2016-05-17T23:44:26.586365,6501,"{""mmsi"": ""247081680"", ""month"": ""5"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,247081680,5,trawler,2015
0,2016-05-17T23:44:29.722408,6502,"{""mmsi"": ""247081680"", ""month"": ""6"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,247081680,6,trawler,2015
0,2016-05-17T23:44:32.857543,6503,"{""mmsi"": ""247081680"", ""month"": ""7"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,247081680,7,trawler,2015
0,2016-05-17T23:44:35.991944,6504,"{""mmsi"": ""247081680"", ""month"": ""8"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,247081680,8,trawler,2015
0,2016-05-17T23:44:39.124322,6505,"{""mmsi"": ""247081680"", ""month"": ""9"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,247081680,9,trawler,2015
0,2016-05-17T23:44:42.252667,6506,"{""mmsi"": ""247081680"", ""month"": ""10"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,247081680,10,trawler,2015
0,2016-05-17T23:44:45.382992,6507,"{""mmsi"": ""247081680"", ""month"": ""11"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,247081680,11,trawler,2015
0,2016-05-17T23:44:48.513456,6508,"{""mmsi"": ""247081680"", ""month"": ""12"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,247081680,12,trawler,2015
0,2016-05-17T23:44:51.641773,6509,"{""mmsi"": ""224154000"", ""month"": ""1"", ""vesselType"": ""longliner"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224154000,1,longliner,2015
0,2016-05-17T23:44:54.774265,6510,"{""mmsi"": ""224154000"", ""month"": ""2"", ""vesselType"": ""longliner"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224154000,2,longliner,2015
0,2016-05-17T23:44:57.907568,6511,"{""mmsi"": ""224154000"", ""month"": ""3"", ""vesselType"": ""longliner"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224154000,3,longliner,2015
0,2016-05-17T23:45:01.040543,6512,"{""mmsi"": ""224154000"", ""month"": ""4"", ""vesselType"": ""longliner"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224154000,4,longliner,2015
0,2016-05-17T23:45:04.224711,6513,"{""mmsi"": ""224154000"", ""month"": ""5"", ""vesselType"": ""longliner"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224154000,5,longliner,2015
0,2016-05-17T23:45:07.356261,6514,"{""mmsi"": ""224154000"", ""month"": ""6"", ""vesselType"": ""longliner"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224154000,6,longliner,2015
0,2016-05-17T23:45:10.487852,6515,"{""mmsi"": ""224154000"", ""month"": ""7"", ""vesselType"": ""longliner"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224154000,7,longliner,2015
0,2016-05-17T23:45:13.646178,6516,"{""mmsi"": ""224154000"", ""month"": ""8"", ""vesselType"": ""longliner"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224154000,8,longliner,2015
0,2016-05-17T23:45:16.778797,6517,"{""mmsi"": ""701027000"", ""month"": ""1"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,701027000,1,trawler,2015
0,2016-05-17T23:45:19.907888,6518,"{""mmsi"": ""701027000"", ""month"": ""2"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,701027000,2,trawler,2015
0,2016-05-17T23:45:23.031219,6519,"{""mmsi"": ""701027000"", ""month"": ""3"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,701027000,3,trawler,2015
0,2016-05-17T23:45:26.159158,6520,"{""mmsi"": ""701027000"", ""month"": ""4"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,701027000,4,trawler,2015
0,2016-05-17T23:45:29.283810,6521,"{""mmsi"": ""701027000"", ""month"": ""5"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,701027000,5,trawler,2015
0,2016-05-17T23:45:32.413087,6522,"{""mmsi"": ""701027000"", ""month"": ""6"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,701027000,6,trawler,2015
0,2016-05-17T23:45:35.538085,6523,"{""mmsi"": ""701027000"", ""month"": ""7"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,701027000,7,trawler,2015
0,2016-05-17T23:45:38.662082,6524,"{""mmsi"": ""701027000"", ""month"": ""8"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,701027000,8,trawler,2015
0,2016-05-17T23:45:41.788137,6525,"{""mmsi"": ""701027000"", ""month"": ""9"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,701027000,9,trawler,2015
0,2016-05-17T23:45:44.913456,6526,"{""mmsi"": ""701027000"", ""month"": ""10"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,701027000,10,trawler,2015
0,2016-05-17T23:45:48.041823,6527,"{""mmsi"": ""701027000"", ""month"": ""11"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,701027000,11,trawler,2015
0,2016-05-17T23:45:51.173085,6528,"{""mmsi"": ""701027000"", ""month"": ""12"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,701027000,12,trawler,2015
0,2016-05-17T23:45:54.303193,6529,"{""mmsi"": ""224239970"", ""month"": ""3"", ""vesselType"": ""longliner"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224239970,3,longliner,2015
0,2016-05-17T23:45:57.429079,6530,"{""mmsi"": ""224239970"", ""month"": ""6"", ""vesselType"": ""longliner"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224239970,6,longliner,2015
0,2016-05-17T23:46:00.573023,6531,"{""mmsi"": ""224239970"", ""month"": ""7"", ""vesselType"": ""longliner"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224239970,7,longliner,2015
0,2016-05-17T23:46:03.700515,6532,"{""mmsi"": ""224239970"", ""month"": ""8"", ""vesselType"": ""longliner"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224239970,8,longliner,2015
0,2016-05-17T23:46:06.831051,6533,"{""mmsi"": ""224239970"", ""month"": ""9"", ""vesselType"": ""longliner"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224239970,9,longliner,2015
0,2016-05-17T23:46:09.962037,6534,"{""mmsi"": ""224239970"", ""month"": ""10"", ""vesselType"": ""longliner"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224239970,10,longliner,2015
0,2016-05-17T23:46:13.098069,6535,"{""mmsi"": ""247149410"", ""month"": ""1"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,247149410,1,trawler,2015
0,2016-05-17T23:46:16.229557,6536,"{""mmsi"": ""247149410"", ""month"": ""2"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,247149410,2,trawler,2015
0,2016-05-17T23:46:19.358227,6537,"{""mmsi"": ""247149410"", ""month"": ""3"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,247149410,3,trawler,2015
0,2016-05-17T23:46:22.488189,6538,"{""mmsi"": ""247149410"", ""month"": ""4"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,247149410,4,trawler,2015
0,2016-05-17T23:46:25.615859,6539,"{""mmsi"": ""247149410"", ""month"": ""5"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,247149410,5,trawler,2015
0,2016-05-17T23:46:29.141044,6540,"{""mmsi"": ""247149410"", ""month"": ""6"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,247149410,6,trawler,2015
0,2016-05-17T23:46:32.280202,6541,"{""mmsi"": ""247149410"", ""month"": ""7"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,247149410,7,trawler,2015
0,2016-05-17T23:46:35.417101,6542,"{""mmsi"": ""247149410"", ""month"": ""8"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,247149410,8,trawler,2015
0,2016-05-17T23:46:38.544316,6543,"{""mmsi"": ""247149410"", ""month"": ""9"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,247149410,9,trawler,2015
0,2016-05-17T23:46:41.671062,6544,"{""mmsi"": ""247149410"", ""month"": ""10"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,247149410,10,trawler,2015
0,2016-05-17T23:46:44.799997,6545,"{""mmsi"": ""247149410"", ""month"": ""11"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,247149410,11,trawler,2015
0,2016-05-17T23:46:47.936783,6546,"{""mmsi"": ""247149410"", ""month"": ""12"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,247149410,12,trawler,2015
0,2016-05-17T23:46:51.068497,6547,"{""mmsi"": ""224233000"", ""month"": ""1"", ""vesselType"": ""longliner"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224233000,1,longliner,2015
0,2016-05-17T23:46:54.193861,6548,"{""mmsi"": ""224233000"", ""month"": ""2"", ""vesselType"": ""longliner"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224233000,2,longliner,2015
0,2016-05-17T23:46:57.326107,6549,"{""mmsi"": ""224233000"", ""month"": ""3"", ""vesselType"": ""longliner"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224233000,3,longliner,2015
0,2016-05-17T23:47:00.458789,6550,"{""mmsi"": ""224233000"", ""month"": ""4"", ""vesselType"": ""longliner"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224233000,4,longliner,2015
0,2016-05-17T23:47:03.590336,6551,"{""mmsi"": ""224233000"", ""month"": ""5"", ""vesselType"": ""longliner"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224233000,5,longliner,2015
0,2016-05-17T23:47:06.723317,6552,"{""mmsi"": ""224233000"", ""month"": ""6"", ""vesselType"": ""longliner"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224233000,6,longliner,2015
0,2016-05-17T23:47:09.855241,6553,"{""mmsi"": ""224233000"", ""month"": ""8"", ""vesselType"": ""longliner"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224233000,8,longliner,2015
0,2016-05-17T23:47:12.994097,6554,"{""mmsi"": ""224233000"", ""month"": ""9"", ""vesselType"": ""longliner"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224233000,9,longliner,2015
0,2016-05-17T23:47:16.121444,6555,"{""mmsi"": ""224233000"", ""month"": ""10"", ""vesselType"": ""longliner"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224233000,10,longliner,2015
0,2016-05-17T23:47:19.251328,6556,"{""mmsi"": ""224233000"", ""month"": ""11"", ""vesselType"": ""longliner"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224233000,11,longliner,2015
0,2016-05-17T23:47:22.385141,6557,"{""mmsi"": ""224233000"", ""month"": ""12"", ""vesselType"": ""longliner"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224233000,12,longliner,2015
